lang,created_at,id,edit_history_tweet_ids,entities,author_id,geo,text,context_annotations,withheld
en,2022-08-17T02:56:12.000Z,1559735820579352576,['1559735820579352576'],"{'annotations': [{'start': 10, 'end': 12, 'probability': 0.7782, 'type': 'Organization', 'normalized_text': 'BMW'}, {'start': 15, 'end': 24, 'probability': 0.7541, 'type': 'Other', 'normalized_text': 'DraftKings'}, {'start': 32, 'end': 32, 'probability': 0.6778, 'type': 'Other', 'normalized_text': 'I'}, {'start': 58, 'end': 72, 'probability': 0.8083, 'type': 'Other', 'normalized_text': 'BMWChampionship'}, {'start': 92, 'end': 94, 'probability': 0.5859, 'type': 'Other', 'normalized_text': 'DFS'}, {'start': 137, 'end': 143, 'probability': 0.9195, 'type': 'Other', 'normalized_text': 'YouTube'}, {'start': 200, 'end': 206, 'probability': 0.9196, 'type': 'Other', 'normalized_text': 'Discord'}], 'mentions': [{'start': 105, 'end': 113, 'username': 'dfsjags', 'id': '1026690254126759936'}, {'start': 118, 'end': 134, 'username': 'NickelCityMafia', 'id': '1409954467957465088'}], 'urls': [{'start': 159, 'end': 182, 'url': 'https://t.co/JmtM5kq0QI', 'expanded_url': 'https://youtu.be/zkkbxg-KOCM', 'display_url': 'youtu.be/zkkbxg-KOCM'}, {'start': 237, 'end': 260, 'url': 'https://t.co/xzgeZeulLs', 'expanded_url': 'https://discord.gg/fC5g8yJz', 'display_url': 'discord.gg/fC5g8yJz'}, {'start': 261, 'end': 284, 'url': 'https://t.co/KEecHkZq2c', 'expanded_url': 'https://twitter.com/rikumukherjee/status/1559735820579352576/photo/1', 'display_url': 'pic.twitter.com/KEecHkZq2c', 'media_key': '3_1559735816028532737'}], 'hashtags': [{'start': 14, 'end': 25, 'tag': 'DraftKings'}, {'start': 57, 'end': 73, 'tag': 'BMWChampionship'}, {'start': 91, 'end': 95, 'tag': 'DFS'}]}",344932240,{'place_id': 'ac88a4f17a51c7fc'},"NEW! 2022 BMW #DraftKings picks I Core plays and fades I #BMWChampionship best bets I 2022 #DFS picks w/ @dfsjags and @NickelCityMafia 

YouTube stream link: 
https://t.co/JmtM5kq0QI

Please join our Discord channel for more golf chat! 
https://t.co/xzgeZeulLs https://t.co/KEecHkZq2c","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer - Auto'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026490686', 'name': 'BMW'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847869481888096256', 'name': 'Gambling'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1158813612409929728', 'name': 'Sports betting', 'description': 'Sports Betting'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026490686', 'name': 'BMW'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847901256525856769', 'name': 'Fantasy sports', 'description': 'Fantasy sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847901642087211009', 'name': 'Golf', 'description': 'Golf'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196845866138533888', 'name': 'Automobile Brands'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1293615037932646400', 'name': 'YouTubers'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer - Auto'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597222535168', 'name': 'Online Services - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026490686', 'name': 'BMW'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10032902339', 'name': 'DraftKings'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10045512590', 'name': 'BMW USA'}}]",
en,2022-08-17T00:12:41.000Z,1559694668358713345,['1559694668358713345'],"{'annotations': [{'start': 164, 'end': 190, 'probability': 0.8002, 'type': 'Other', 'normalized_text': 'Wainwright Athletic Complex'}], 'mentions': [{'start': 131, 'end': 146, 'username': 'SMCCMENSSOCCER', 'id': '1561127112311877632'}, {'start': 147, 'end': 161, 'username': 'SMCCseawolves', 'id': '370209599'}], 'urls': [{'start': 192, 'end': 215, 'url': 'https://t.co/Eb8Ph9ME90', 'expanded_url': 'https://www.instagram.com/p/ChVw4KkLo8m/?igshid=YTgzYjQ4ZTY=', 'display_url': 'instagram.com/p/ChVw4KkLo8m/…', 'status': 200, 'unwound_url': 'https://www.instagram.com/p/ChVw4KkLo8m/?igshid=YTgzYjQ4ZTY='}]}",1109114254811168768,{'place_id': '2438e517cb050ced'},It is always great to walk onto the field and it is shrouded in mist. The future of this team burns that fog off quickly @theuscaa @smccmenssoccer @smccseawolves @ Wainwright Athletic Complex https://t.co/Eb8Ph9ME90,,
en,2022-08-16T19:40:34.000Z,1559626188116463616,['1559626188116463616'],,114129415,{'place_id': 'ac88a4f17a51c7fc'},people who don’t pay attention and take up the entire sidewalk walking slowly….. why,,
en,2022-08-16T18:37:22.000Z,1559610285417058304,['1559610285417058304'],"{'annotations': [{'start': 14, 'end': 27, 'probability': 0.5676, 'type': 'Other', 'normalized_text': 'Gay Nude Beach'}], 'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/1yAkAk6x0E', 'expanded_url': 'https://twitter.com/DudenKurt/status/1559610285417058304/photo/1', 'display_url': 'pic.twitter.com/1yAkAk6x0E', 'media_key': '3_1559610281596108805'}]}",1373859144009093121,{'place_id': 'ac88a4f17a51c7fc'},"*Heard at the Gay Nude Beach*: Ooh, it’s golden hour, and she’s walking with phone in hand 🤳 https://t.co/1yAkAk6x0E",,
en,2022-08-16T14:05:19.000Z,1559541818567581696,['1559541818567581696'],"{'hashtags': [{'start': 120, 'end': 125, 'tag': 'rain'}, {'start': 126, 'end': 138, 'tag': 'tuesdayvibe'}, {'start': 139, 'end': 147, 'tag': 'walking'}], 'urls': [{'start': 148, 'end': 171, 'url': 'https://t.co/3Qr7Ges6G1', 'expanded_url': 'https://twitter.com/JuliaBFit/status/1559541818567581696/photo/1', 'display_url': 'pic.twitter.com/3Qr7Ges6G1', 'media_key': '3_1559541816420081666'}]}",1520981,,"Just got caught out in a downpour 🌧️. Normally would be grim, but in the humidity today it was lovely and refreshing! 

#rain #tuesdayvibe #walking https://t.co/3Qr7Ges6G1",,
en,2022-08-16T10:59:35.000Z,1559495080515293184,['1559495080515293184'],"{'annotations': [{'start': 22, 'end': 28, 'probability': 0.5899, 'type': 'Other', 'normalized_text': 'Lovejoy'}]}",1335033946036264963,{'place_id': 'ac88a4f17a51c7fc'},Spotted NW 23rd &amp; Lovejoy clean cut dark haired Caucasian nude male walking like a zombie…circled around the block but he was gone. Sad vibes. WYKYK. 😣,,
en,2022-08-16T04:37:27.000Z,1559398911806033920,['1559398911806033920'],"{'annotations': [{'start': 117, 'end': 129, 'probability': 0.8565, 'type': 'Other', 'normalized_text': 'Majora’s Mask'}]}",4165471692,{'place_id': 'ac88a4f17a51c7fc'},Late night walk thoughts:why are otters so damn cute!? Do I have panties on? What if the moon looked like the one in Majora’s Mask... would everyone think that was normal or just always unsettling?,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '855303327088640000', 'name': 'The Legend of Zelda', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '855303327088640000', 'name': 'The Legend of Zelda', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}]",
en,2022-08-16T01:48:49.000Z,1559356475557810177,['1559356475557810177'],"{'annotations': [{'start': 61, 'end': 64, 'probability': 0.459, 'type': 'Other', 'normalized_text': 'abba'}]}",111786840,{'place_id': 'ac88a4f17a51c7fc'},*turnt in my backyard after a long hard work week dancing to abba and playing fetch with my dog*,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '852262932607926273', 'name': 'Pets', 'description': 'Pets'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '853980498816679937', 'name': 'Dogs', 'description': 'Dogs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839543325212319744', 'name': 'Animals'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '852262932607926273', 'name': 'Pets', 'description': 'Pets'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '853980498816679937', 'name': 'Dogs', 'description': 'Dogs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847870201580232704', 'name': 'Dance', 'description': 'Dance'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '884826437462540288', 'name': 'ABBA', 'description': 'Abba'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '884826437462540288', 'name': 'ABBA', 'description': 'Abba'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '884826437462540288', 'name': 'ABBA', 'description': 'Abba'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1362852377766715395', 'name': 'Disco'}}]",
en,2022-08-16T01:34:51.000Z,1559352959921635333,['1559352959921635333'],"{'annotations': [{'start': 46, 'end': 52, 'probability': 0.909, 'type': 'Person', 'normalized_text': 'Britney'}], 'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/9DMzqcbG57', 'expanded_url': 'https://twitter.com/MProves86/status/1559352959921635333/photo/1', 'display_url': 'pic.twitter.com/9DMzqcbG57', 'media_key': '3_1559352955291049984'}, {'start': 73, 'end': 96, 'url': 'https://t.co/9DMzqcbG57', 'expanded_url': 'https://twitter.com/MProves86/status/1559352959921635333/photo/1', 'display_url': 'pic.twitter.com/9DMzqcbG57', 'media_key': '3_1559352955282681857'}]}",1270486275536179209,{'place_id': 'ac88a4f17a51c7fc'},Starting to get a little warm for my run! But Britney got me through it. https://t.co/9DMzqcbG57,,
en,2022-08-15T20:50:26.000Z,1559281381292748800,['1559281381292748800'],"{'annotations': [{'start': 92, 'end': 106, 'probability': 0.834, 'type': 'Other', 'normalized_text': 'KGWTheGoodStuff'}, {'start': 124, 'end': 129, 'probability': 0.9531, 'type': 'Place', 'normalized_text': 'Albany'}, {'start': 182, 'end': 185, 'probability': 0.6374, 'type': 'Other', 'normalized_text': 'Judy'}], 'hashtags': [{'start': 91, 'end': 107, 'tag': 'KGWTheGoodStuff'}], 'urls': [{'start': 209, 'end': 232, 'url': 'https://t.co/rnkLJ771jc', 'expanded_url': 'https://twitter.com/BrittanyFalkers/status/1559281381292748800/photo/1', 'display_url': 'pic.twitter.com/rnkLJ771jc', 'media_key': '3_1559281368084819968'}]}",198736760,{'place_id': 'ac88a4f17a51c7fc'},"Share your weekend! Post a photo from your days off and I might feature it tonight at 7 on #KGWTheGoodStuff! 

We were near Albany to do a little creek camping.  It was spectacular! Judy is a proud water dog. https://t.co/rnkLJ771jc","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839161975712067584', 'name': 'Travel Actions', 'description': 'This entity includes all conversations about travel and vacation.'}}]",
en,2022-08-14T22:59:52.000Z,1558951567104942083,['1558951567104942083'],"{'annotations': [{'start': 50, 'end': 56, 'probability': 0.8933, 'type': 'Other', 'normalized_text': 'discord'}], 'mentions': [{'start': 33, 'end': 49, 'username': 'HigherApeCircle', 'id': '1533694234728861696'}], 'urls': [{'start': 153, 'end': 176, 'url': 'https://t.co/ydkyPvsddm', 'expanded_url': 'https://twitter.com/BomberKrew/status/1558951567104942083/video/1', 'display_url': 'pic.twitter.com/ydkyPvsddm', 'media_key': '7_1558951373248442368'}]}",1485217338995589122,{'place_id': 'ac88a4f17a51c7fc'},Don't forget to jump over to the @HigherApeCircle discord for Sunday sesh. Who knows maybe you'll find me on ape radio dancing while I blaze this blunt. https://t.co/ydkyPvsddm,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847870201580232704', 'name': 'Dance', 'description': 'Dance'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}]",
en,2022-08-14T20:05:52.000Z,1558907781234626560,['1558907781234626560'],,235259281,{'place_id': 'ac88a4f17a51c7fc'},They talking football already!! 🤦🏾‍♀️,,
en,2022-08-14T19:15:13.000Z,1558895032832180224,['1558895032832180224'],,17992386,{'place_id': 'ac88a4f17a51c7fc'},"One thing I love about cats is that you can be a total cat person, walking around your house in a cat tee shirt, etc, but ignoring your actual real life cat and they don’t give a shit.","[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '852262932607926273', 'name': 'Pets', 'description': 'Pets'}}]",
en,2022-08-14T18:20:37.000Z,1558881292602703872,['1558881292602703872'],"{'annotations': [{'start': 83, 'end': 86, 'probability': 0.5941, 'type': 'Person', 'normalized_text': 'Liam'}, {'start': 153, 'end': 171, 'probability': 0.7828, 'type': 'Place', 'normalized_text': 'portlandmainedonuts'}, {'start': 175, 'end': 182, 'probability': 0.8542, 'type': 'Place', 'normalized_text': 'Portland'}, {'start': 185, 'end': 189, 'probability': 0.9662, 'type': 'Place', 'normalized_text': 'Maine'}], 'hashtags': [{'start': 112, 'end': 119, 'tag': 'donuts'}, {'start': 120, 'end': 138, 'tag': 'themainedonuttour'}, {'start': 139, 'end': 151, 'tag': 'walkingtour'}, {'start': 152, 'end': 172, 'tag': 'portlandmainedonuts'}], 'urls': [{'start': 191, 'end': 214, 'url': 'https://t.co/YjPZLm6GMQ', 'expanded_url': 'https://www.instagram.com/p/ChP-_s_uN-E/?igshid=YTgzYjQ4ZTY=', 'display_url': 'instagram.com/p/ChP-_s_uN-E/…', 'status': 404, 'unwound_url': 'https://www.instagram.com/p/ChP-_s_uN-E/?igshid=YTgzYjQ4ZTY='}]}",110573377,{'place_id': '34b5e468ea4e8110'},"We had a lovely walk this morning on the @themainedonuttour @portlandmainedonuts **Liam was a great tour guide! #donuts #themainedonuttour #walkingtour #portlandmainedonuts @ Portland, Maine https://t.co/YjPZLm6GMQ",,
en,2022-08-14T13:37:51.000Z,1558810133169332224,['1558810133169332224'],"{'annotations': [{'start': 19, 'end': 29, 'probability': 0.5802, 'type': 'Place', 'normalized_text': 'Scarborough'}], 'mentions': [{'start': 31, 'end': 45, 'username': 'BelmontHillFB', 'id': '3339008668'}, {'start': 46, 'end': 60, 'username': 'CoachClark_HU', 'id': '713645399'}, {'start': 61, 'end': 75, 'username': '247recruiting', 'id': '37925935'}, {'start': 76, 'end': 88, 'username': '_SCFootball', 'id': '1368912959565598726'}, {'start': 89, 'end': 103, 'username': 'CoachMBallard', 'id': '951137412410945536'}, {'start': 104, 'end': 117, 'username': 'SpfldCollege', 'id': '18002135'}, {'start': 118, 'end': 134, 'username': 'Coach_Pavelchak', 'id': '1337242486973018112'}, {'start': 135, 'end': 151, 'username': 'coach_rmarcella', 'id': '1689126290'}, {'start': 152, 'end': 163, 'username': 'EndicottFB', 'id': '2645656436'}, {'start': 164, 'end': 178, 'username': 'CoachScott_88', 'id': '1698415831'}], 'hashtags': [{'start': 191, 'end': 200, 'tag': 'Football'}, {'start': 201, 'end': 214, 'tag': 'FOOTBALLTIPS'}, {'start': 215, 'end': 229, 'tag': 'footballdream'}, {'start': 230, 'end': 246, 'tag': 'FootballAcademy'}, {'start': 247, 'end': 260, 'tag': 'footballlive'}, {'start': 261, 'end': 276, 'tag': 'footballdreams'}], 'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/EurxwBBEuh', 'expanded_url': 'https://twitter.com/dom_bixler/status/1558810133169332224/video/1', 'display_url': 'pic.twitter.com/EurxwBBEuh', 'media_key': '7_1558809925849055232'}]}",1548371092321906696,{'place_id': '34b5e468ea4e8110'},Game highlights vs Scarborough @BelmontHillFB @CoachClark_HU @247recruiting @_SCFootball @CoachMBallard @SpfldCollege @Coach_Pavelchak @coach_rmarcella @EndicottFB @CoachScott_88 @AYECoach36 #Football #FOOTBALLTIPS #footballdream #FootballAcademy #footballlive #footballdreams https://t.co/EurxwBBEuh,,
en,2022-08-14T07:49:21.000Z,1558722427688869888,['1558722427688869888'],"{'annotations': [{'start': 0, 'end': 7, 'probability': 0.9319, 'type': 'Organization', 'normalized_text': 'Steelers'}, {'start': 13, 'end': 18, 'probability': 0.7923, 'type': 'Organization', 'normalized_text': 'Angels'}, {'start': 140, 'end': 153, 'probability': 0.804, 'type': 'Person', 'normalized_text': 'Isaiah Sharkey'}]}",2926352065,{'place_id': 'ac88a4f17a51c7fc'},Steelers and Angels both scored walk off wins tonight but I didn’t see either until sportscenter bc I was too busy getting my mind blown by Isaiah Sharkey at an absolutely amazing 150 cap winery show. Dude is a full-on superhero. STACKING Ws.,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000274304', 'name': 'SportsCenter', 'description': 'The latest news, highlights and inside information from every corner of the sports world is presented each day on ""SportsCenter,"" ESPN\'s first-ever program when the network debuted in September of 1979. The flagship series airs an evening edition and a brand new late-night show each weekday before the stage is cleared for a live ""SportsCenter"" morning block that emphasizes fast-paced, highlights-driven reports and what\'s new on social media platforms.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000612773', 'name': 'NFL Football', 'description': 'Replays of classic NFL games.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10033145158', 'name': 'Sportscenter'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1554039677480366081', 'name': 'SportsCenter', 'description': 'SVP\'s up at midnight and bringing his unique perspective on games people play to ""SportsCenter"" viewers. The hourlong, late-night show is driven by the host\'s self-deprecating wit and passion for sports, with featured elements, including Van Pelt\'s nightly ""1 Big Thing"" commentary and a weekly look back at the moments that drove bettors wild in ""Bad Beats."" The show also delivers what ""SportsCenter"" fans are used to -- news and highlights, guests and interviews -- but in a different, fast-paced and insightful way.'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1525112019342397441', 'name': 'Seahawks at Steelers'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '689566306027188224', 'name': 'Pittsburgh Steelers'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '27', 'name': 'American Football Game', 'description': 'Sports Event specific to American Football, such as Notre Dame vs. Stanford'}, 'entity': {'id': '1525112019342397441', 'name': 'Seahawks at Steelers'}}, {'domain': {'id': '28', 'name': 'NFL Football Game', 'description': 'Sports Event specific to NFL Football, such as Buffalo Bills vs. New England Patriots'}, 'entity': {'id': '1525112019342397441', 'name': 'Seahawks at Steelers'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1525112019342397441', 'name': 'Seahawks at Steelers'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1554039677480366081', 'name': 'SportsCenter', 'description': 'SVP\'s up at midnight and bringing his unique perspective on games people play to ""SportsCenter"" viewers. The hourlong, late-night show is driven by the host\'s self-deprecating wit and passion for sports, with featured elements, including Van Pelt\'s nightly ""1 Big Thing"" commentary and a weekly look back at the moments that drove bettors wild in ""Bad Beats."" The show also delivers what ""SportsCenter"" fans are used to -- news and highlights, guests and interviews -- but in a different, fast-paced and insightful way.'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10050757846', 'name': 'SportsCenter', 'description': 'SportsCenter'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10041116731', 'name': 'ESPN'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10050757846', 'name': 'SportsCenter', 'description': 'SportsCenter'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306027188224', 'name': 'Pittsburgh Steelers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10050757846', 'name': 'SportsCenter', 'description': 'SportsCenter'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1281313213859020806', 'name': 'Sports talk'}}]",
